id,postJob,ratingComp,company,city/state,link,skill
1790751072,Data Scientist - Advanced Analytics,4.2,Uber,"San Francisco, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=601&ao=134571&s=58&guid=0000015681692391a42f2223bdb28598&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049967077&jobListingId=1790751072,
1911366809,Data Scientist,4.4,Ascent Services Group,"San Jose, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=502&ao=100281&s=58&guid=0000015681792a30826786243a47a34e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471051017371&jobListingId=1911366809,
1908564840,"Manager, Data Science",3.4,Amazon,"Boston, MA",https://www.glassdoor.com/partner/jobListing.htm?pos=411&ao=55774&s=58&guid=000001568171648e9025408caf4f4ade&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471050508022&jobListingId=1908564840,"['less', 'focus', 'years', 'planning', 'linguistics', 'candidate', 'guidance', 'field.', 'achieve', 'applied', 'preferred', 'results', 'background', 'workflows', 'one', 'understanding', 'masters', 'skills', 'facing', 'experiments', 'team', 'essential.', 'successful', 'related', 'analytics', 'computer', 'members.', 'scientific', 'established', 'initiatives', 'business', 'record', '+', 'research', 'written', 'abilities.', 'demonstrated', 'supporting', 'ability', 'degree', 'languages.', 'leadership', 'backgrounds.', 'strong', 'great', 'skills.', 'language', 'career', 'industry', 'experience', 'computational', 'spoken', 'communication', 'coding', 'strategic', 'analyzing', 'owning', 'management', 'fast', 'systems.', 'basic', 'transitioning', 'relevant', 'conducting', 'environment.', 'excellent', 'utilizing', 'customer', 'colleagues', 'developing', 'solid', 'science', 'work', 'project', 'technical', 'providing', 'scripting', 'motivation', 'experience.', 'effectively', 'engineering', 'teams.', 'well', 'graduate', 'field', 'electrical', 'mathematics', 'development', 'communicating', 'track', 'qualifications', 'analytics.', 'phd', 'proficiency', 'experiences', 'data', 'explicit', 'senior', 'oral', 'paced']"
1906856087,Data Scientist,5.0,"Button, Inc.","San Francisco, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=317&ao=4120&s=58&guid=0000015681687d779a881d5fc8bfef25&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049924814&jobListingId=1906856087,
1926007778,"Software Engineer, Data Science Algorithms",3.4,Wayfair,"Boston, MA",https://www.glassdoor.com/partner/jobListing.htm?pos=512&ao=85058&s=58&guid=0000015681718df0a3f8da2eb0525114&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471050518866&jobListingId=1926007778,
1927594794,"Engineering Manager, Data Science Quality",3.1,Premise,"San Francisco, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=1020&ao=8095&s=58&guid=00000156816a033299648d2cb45285d8&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471050024620&jobListingId=1927594794,"['code', 'super', 'approaches', 'storage', 'hands', 'global', 'dollar', 'reviewed', 'press', 'manager', 'metrics', 'human', 'remediation.', 'integrity', 'enjoyed', 'issues', 'hyperdata', 'one', 'ubiquity', 'waiting', 'execution', 'helping', 'lawrence', 'field', 'agile', 'solving', 'distributed', '3', 'languages', 'platform', 'projects', 'networking', 'executive', 'unites', 'governments', 'submissions', 'cognitively', 'achieve', 'verbally', 'real', 'non', 'someone', 'risk', 'get', 'python', 'likely', 'tradeoffs', 'amazon', 'made', 'background', 'ambition', 'timing', 'world', 'systems', 'advanced', 'areas', 'worlds', 'processes', 'establish', 'resource', 'like', 'countries', 'skills', 'trillion', 'collective', 'performing', 'manual', 'relentlessly', 'teams', 'large', 'individuals', 'progress.', 'architecture', 'team', 'release', 'analyzing', 'passionate', 'related', 'worldwide', 'weve', 'google', 'financial', 'directly', 'fair', 'challenged', 'timezones', 'successfully', 'reduce', 'measurable', 'used', 'roadmap', 'analytics', 'trends', 'economic', 'us', 'expertise', 'dives', 'users', 'even', 'initiatives', 'scale', 'network', 'lead', 'decision', 'managing', 'deeply', 'review', 'workflow', 'crucial', 'yet', 'looking', 'models', 'time.', 'identification', 'routing', 'scientists', 'infuse', 'new', 'learned', 'speak', 'across', 'demonstrated', 'performant', 'noise', 'manually', 'ability', 'degree', 'nature', 'business', 'equivalent', 'million', 'communicate', 'pub', 'efficiency', 'job', 'operating', 'web', 'although', 'backgrounds.', 'interface', 'java', 'strong', 'knit', 'problem', 'care', 'advance', 'empowerment', 'talented', 'technical', 'many', 'programming', 'qualify', 'experience', 'thousands', 'practical', 'community.', 'amount', 'times', 'social', 'collection', 'relational', 'maker', 'york', 'datastores', 'experienced', 'hold', 'managers', 'premise', 'partnering', 'communication', 'app', 'manage', 'number', 'intellectual', 'highly', 'services', 'appropriate', 'improvements', 'computing', 'raises', 'learning', 'blending', 'quality', 'cloud', 'engineer', 'bonus', 'management', 'computer', 'innate', 'service', 'capable', 'insecurity', 'support', 'people', 'informed', 'fast', 'strategy', 'systems.', 'predict', 'board', 'combined', 'recruiting', 'scope', 'deep', 'recent', 'west', 'define', 'you.', 'life', 'lived', 'diversity', 'infrastructure', 'enough', 'bloomberg', 'startup', 'appreciates', 'accurately', 'back', 'gain', 'technologies', 'believe', 'insights', 'hire', 'fraud', 'join', 'policymaking', 'platforms', 'science', 'require', 'work', 'economies', 'value', 'techcrunch', 'reliability', 'values', 'confidently', 'ms', 'growing', 'embrace', 'monitoring', 'outcome', 'similar', 'example', 'engineers', 'heart', 'brings.', 'san', 'contributors', 'mirrors', 'strengthen', 'smartphones', 'influence', 'covers', 'perspectives.', 'engineering', 'diverse', 'experts', 'manner', 'horsepower', 'partner', 'seattle', 'technology', 'traditional', 'assessing', 'end', 'variety', 'credibility', 'make', 'responsible', 'moves', 'machine', 'tight', 'ideal', 'role', 'build', 'largest', 'android', 'several', 'inflation', 'ba', 'development', 'product', 'francisco', 'multiple', 'unconventional', 'summers', 'track', 'reporting', 'ultimately', 'inherently', 'includes', 'driven', 'generated', 'curiosity', 'goals.', 'develop', 'eager', 'impact.', 'data', 'missions', 'sub', 'collaborate', 'candor', 'mobile', 'buzzfeed', 'scala', 'well', 'outsource', 'bs', 'institutions', 'necessary', 'points', 'destructed', 'discussion', 'organization', 'introducing', 'thats', 'order', 'joining']"
1924649245,Principal Data Scientist,3.3,Walmart eCommerce,"Sunnyvale, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=65668&s=58&guid=00000156815bf5dcb20177c5be7fbd69&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049103599&jobListingId=1924649245,
1884112563,Data Scientist,Data Scientist,Komodo Health,"New York, NY",https://www.glassdoor.com/partner/jobListing.htm?pos=408&ao=14295&s=58&guid=000001568162b984adac8cafad229fc2&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049546871&jobListingId=1884112563,"['ny', 'serving', 'ecosystem.', 'help', 'ones', 'results', 'competitive', 'years', 'sources', 'scientist', 'making.', 'solutions', 'methods', 'innovative', 'go', 'skill', 'qualifications', 'debate', 'poorly', 'impact', 'looking', 'rapid', 'longitudinal', 'monitor', 'zone', 'sciences', 'solving', 'distributed', 'opportunities', 'pharmacy', 'forms', 'willing', 'systems', 'equity', 'folks', 'earnestly', 'secondary', 'match', 'real', 'customers', 'collaborate', 'vendor', 'disparate', 'get', 'python', 'familiar', 'unlimited', 'scala', 'space.', 'choice', 'unstructured', 'scipy', 'background', 'relational', 'algorithm', 'world', 'office', 'transparent', 'advanced', 'possess', 'structuring', 'communicate', 'level', 'solution', 'prototypes', 'large', 'solved', 'team', 'analytical', 'including', 'record', 'side', 'vision', 'predictive', 'paramount.', 'leaders', 'oriented', 'intelligence', 'startup', 'related', 'prototyping', 'analytics', 'trends', 'growth', 'result', 'beyond', 'modernize', 'best', 'techniques', 'ultimately', 'scale', 'driving', 'space', 'ways', 'wow', 'boundaries', 'track', 'r', 'health', 'provides', 'patients.', 'streaming', 'new', 'closely', 'dental', 'ethic', 'full', 'patient', 'ability', 'business', 'healthcare', 'deliver', 'marketing', 'recommendations', 'platform.', 'constructive', 'hours', 'focused', 'scoped', 'address', 'post', 'delivering', 'generate', 'motivation', 'improve', 'conducting', 'seek', 'prescription', 'policy', 'successes', 'industry', 'days', 'experience', 'community.', 'accomplished', 'ensure', 'value.', '+', 'objectives', 'organize', 'features', 'spear', 'bs', 'encouraging', 'demonstrable', 'lies', 'set', 'location', 'learning', 'apply', 'forefront', 'employer', 'tools', 'spark', 'cloud', 'ad', 'interest', 'strong', 'java', 'e.g.', 'working', 'addition', 'opportunity', 'support', 'structured', 'creativity', 'vacation', 'equipment', 'soma', 'live', 'clinical', 'west', 'way', 'flexible', 'analyze', 'awesome', 'matlab', 'engine', 'life', 'complete', 'company', 'serve', 'great', 'sales', 'delivery', 'integrate', 'understand', 'komodo', 'benefits', 'clients', 'tasks', 'insights', 'applied', 'challenges', 'datasets', 'join', 'effective', 'culture', 'science', 'work', 'value', 'frameworks', 'compensation', 'computer', 'ms', 'growing', 'problem', 'etc.', 'k', 'engineers', 'pre', 'databases', 'proprietary', 'customers.', 'ripe', 'providers', 'analyses', 'sincere', 'mining', 'high', 'player', 'engineering', 'events', 'technology', 'clearly', 'affairs', 'needs', 'productive', 'requirements', 'hoc', 'prior', 'efficient', 'translate', 'self', 'comfort', 'tip', 'hadoop', 'machine', 'field', 'responsibilities', 'complex', 'build', 'accessories', 'products', 'projects', 'pandas', 'nice', 'development', 'conferences', 'product', 'towards', 'attend', 'transforming', 'collaboration', 'time', 'problems', 'phd', 'driven', 'important', 'plan', 'sql', 'discipline', 'iterate', 'data', 'grow', 'salary', 'scaling', 'using', 'medical', 'tackling', 'well', 'analysis', 'sf', 'client', 'algorithms', 'soho', 'enterprise', 'push', 'claims', 'blend', 'decision']"
1919609404,"Director, Data Science",3.5,Razorfish,"New York, NY",https://www.glassdoor.com/partner/jobListing.htm?pos=929&ao=90840&s=58&guid=000001568163a34797a0e108a5d9aa41&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049606942&jobListingId=1919609404,"['roi', 'existing', 'identify', 'solutions', 'questions', 'innovative', 'years', 'portfolio', 'previous', 'impact', 'web', 'based', 'knowledge', 'explain', 'complex', 'opportunities', 'environment', 'foster', 'compelling', 'easy', 'input', 'local', 'stakeholders', 'cmo', 'combination', 'digital', 'clients.', 'mba', 'audiences', 'closely', 'one', 'ds', 'projects', 'timely', 'masters', 'razorfish', 'internally', 'success', 'technology.', 'skills', 'performing', 'specific', 'individuals', 'articulates', 'team', 'analytical', 'including', 'works', 'domain', 'smaller', 'disciplines', 'national', 'requirements', 'direct', 'understanding', 'maintain', 'analytics', 'growth', 'design', 'measurement', 'practices', 'best', 'subject', 'large', 'initiatives', 'degree', 'attend', 'lead', 'showcase', '+', 'research', 'contributing', 'models', 'passion', 'capital', 'new', 'across', 'relationships', 'segmentation', 'capabilities.', 'business', 'nature', 'marketing', 'empower', 'attention', 'deliver', 'deliverables', 'delivering', 'job', 'leadership', 'members', 'modeling', 'analyses', 'strong', 'deriving', 'search', 'service', 'package', 'industry', 'approaches', 'experience', 'dependencies', 'survey', 'advertising', 'positive', 'timelines', 'suitable', 'support', 'partnerships', 'key', 'consulting', 'addresses', 'communication', 'manage', 'solve', 'articulate', 'strategic', 'accounts', 'learning', 'strategy', 'quality', 'ecommerce', 'speak', 'management', 'conferences', 'working', 'equivalent', 'leading', 'create', 'custom', 'vendors', 'white', 'level', 'define', 'website', 'ability', 'sharing', 'relationship', 'successful', 'detail', 'brand', 'training', 'delivery', 'understand', 'testing', 'delivers', 'aligned', 'junior', 'present', 'insights', 'customer', 'colleagues', 'roles', 'studies.', 'clients', 'recruit', 'value', 'project', 'matter', 'bachelors', 'concepts', 'strategies', 'providing', 'employees', 'proactive', 'exhibit', 'fashion', 'storytelling', 'contribute', 'elevating', 'high', 'diverse', 'expertise', 'manner', 'povs', 'partner', 'organizational', 'lifetime', 'work', 'clearly', 'needs', 'education', 'agendas', 'author', 'provide', 'media', 'comfort', 'cross', 'member', 'mix', 'responsibilities', 'internal', 'papers', 'answer', 'performance', 'channel', 'development', 'description', 'collaborative', 'may', 'social', 'qualifications', 'driven', 'user', 'retain', 'tier', 'develop', 'engagements', 'data', 'roadmaps', 'methodologies', 'driving', 'mobile', 'clear', 'space', 'analysis', 'thought', 'reports', 'directors', 'client', 'storyline', 'quantitative', 'mentorship']"
1914821781,Junior Data Scientist,4.6,Pymetrics,"New York, NY",https://www.glassdoor.com/partner/jobListing.htm?pos=621&ao=4120&s=58&guid=0000015681631b778b40263f6d40537b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049572108&jobListingId=1914821781,
1925187011,Lead Data Scientist,3.4,ASCAP,"New York, NY",https://www.glassdoor.com/partner/jobListing.htm?pos=421&ao=114116&s=58&guid=000001568162b984adac8cafad229fc2&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049546916&jobListingId=1925187011,
1865576088,Data Scientist,5.0,addastaff,"Reston, VA",https://www.glassdoor.com/partner/jobListing.htm?pos=1424&ao=4321&s=58&guid=000001568186d9149caad1d6879fb01e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471051914648&jobListingId=1865576088,"['operations', 'combination.', 'insight', 'years', 'scientist', 'including', 'statistical', 'machine', 'based', 'knowledge', 'title', 'implementation', 'graph', 'solving', 'distributed', 'location', 'employee', 'collaborate', 'python', 'preferred', 'unstructured', 'amazon', 'mathematics', 'using', 'advanced', 'skills', 'aws', 'c++', 'teams', 'large', 'ee', 'analytics', 'computer', 'proper', 'subject', 'degree', 'scala', '+', 'research', 'scientists', 'approach', 'public', 'ability', 'business', 'visualization', 'problems', 'approaches', 'web', 'databases', 'group', 'c', 'reston', 'talented', 'language', 'technical', 'industry', 'programming', 'experience', 'ensure', 'massive', 'private', 'logically', 'learning', 'cs', 'tools', 'cloud', 'clustering', 'use', 'statistics', 'java', 'additional', 'leading', 'attack', 'way', 'analyze', 'type', 'possession', 'mining', 'serve', 'systematic', 'excellent', 'algorithms.', 'applied', 'professionals', 'effective', 'work', 'engineering', 'column', 'r', 'ms', 'problem', 'technologists', 'decompose', 'engineers', 'va', 'computing', 'mater', 'experts', 'statistics.', 'technologies.', 'develop', 'provide', 'oriented', 'complex', 'algorithms', 'nice', 'development', 'description', 'object', 'qualifications', 'business.', 'phd', 'designed', 'sql', 'services', 'data', 'algorithm', 'analysis', 'solve', 'sets', 'coordinate']"
1617432155,Lead Data Scientist,3.3,Target,"Sunnyvale, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=103670&s=58&guid=00000156815bf5dcb20177c5be7fbd69&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049103618&jobListingId=1617432155,
1091562641,Zipfian Academy Logo,Data Science Immersive Winter,4.5,Zipfian Academy,https://www.glassdoor.com/partner/jobListing.htm?pos=1031&ao=85944&s=58&guid=00000156816a033299648d2cb45285d8&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471050024652&jobListingId=1091562641,"['hiring', 'introductions', 'portfolio', 'startups', 'discipline', 'partners', 'personal', 'coaching', 'program', 'th', 'weeks', 'include', 'build', 'march', 'instructors', 'facebook', 'background', 'projects', 'like', 'course', 'skills', 'january', 'companies', 'soft', 'series', 'hard', 'startups.', 'taught', 'partners.', 'preparation', 'review', 'looking', 'lecture', 'math', 'resume', 'graduates', 'desired', 'picking', 'teaches', 'intense', 'dates', 'career', 'many', 'programming', 'experience', 'silicon', 'prior', 'industry.', 'communication', 'zipfian', 'statistics', 'khan', 'structured', '.', 'needed', 'heroku', 'valley', 'complete', 'academy', 'curriculum', 'excellent', 'immersive', 'science', 'work', 'project', 'glassdoor', 'opower', 'tesla', 'motors', 'practical', 'comfort', 'also', 'details', 'capstone', 'interview', 'week', 'practice', 'students', 'includes', 'driven', 'eight', 'eventbrite', 'professional', 'exercises', 'data', 'building', 'quantitative']"
1882246557,Data Scientist,2.3,Affiliated Computer Services,"Redmond, WA",https://www.glassdoor.com/partner/jobListing.htm?pos=1831&ao=3839&s=58&guid=00000156818787aa86f95d8fd649fa07&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471051959003&jobListingId=1882246557,
1905409692,Data Scientist,3.4,Comcast,"New York, NY",https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=55774&s=58&guid=0000015681610291b67631040c72e784&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049434700&jobListingId=1905409692,
1851416270,Data Scientist,3.5,HP Inc.,"Palo Alto, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=101949&s=58&guid=00000156815bf5dcb20177c5be7fbd69&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049103595&jobListingId=1851416270,
1925906880,Clinical Lab Scientist - Data Analyst (Monogram Biosciences),3.0,Laboratory Corporation of America,"South San Francisco, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=915&ao=4009&s=58&guid=000001568169c9cc95f928ac6cbbae22&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471050010050&jobListingId=1925906880,"['bending', 'limited', 'walking', 'less', 'storage', 'hands', 'seizing', 'results', 'years', 'assigned', 'upright', 'colors', 'scientist', 'including', 'statistical', 'participate', 'decisions', 'staff', 'one', 'chemical', 'processes.', 'equipment', 'personal', 'description', 'state', 'coordinates', 'operational', 'environment', 'absence', 'parts', 'systems', 'electrical', 'remaining', 'wearing', 'bio', 'good', 'vendor', 'demands', 'far', 'guidance.working', 'specimen', 'material', 'freezing', 'conditions', 'required.', 'reagent', 'additional', 'coordinating', 'licensure', 'unique', 'procedures', 'compiles', 'monogram', 'processes', 'measures', 'necessary', 'pounds', 'skills', 'virology', 'performing', 'prolonged', 'labeling', 'qa', 'communications', 'qc', 'specialties', 'follows', 'biological', 'unlicensed', 'accumulation', 'vision', 'judge', 'requirementsphysical', 'methods', 'verbal', 'generation', 'testing', 'related', 'operates', 'culture', 'see', 'computer', 'seated', 'proper', 'laboratory', 'operation', 'monitors', 'ba', 'established', 'centrifugation', 'container', 'lead', 'record', 'speed', 'use', 'fingers', 'research', 'current', 'written', 'safety', 'performs', 'scientists', 'new', 'phenotypic', 'moderate', 'evaluation', 'minimal', 'relationships', 'biology', 'processing', 'ability', 'schedule', 'attention', 'continuing', 'authorizes', 'diagnostic', 'job', 'management', 'california', 'protective', 'bs', 'distinguish', 'understanding', 'reports.', 'manufacturer', 'limits', 'training', 'supervises', 'license', 'spill', 'technical', 'inspection', 'according', 'experience', 'protection', 'place', 'act', 'identify', 'operating', 'specimens.', 'duty', 'identification', 'color', 'instruments', 'highly', 'feet', 'appropriate', 'troubleshooting', 'clarity', 'quality', 'maintains', 'grasping', 'standing', 'ensures', 'strong', 'reference', 'service', 'utilization', 'transfer', 'participates', 'comply', 'drafting', 'coordinators', 'clinical', 'maintenance', 'flexible', 'molecular', 'specimens', 'knowledge', 'avoidance', 'inches', 'acceptable', 'applicable', 'volume', 'garments', 'depth', 'technician', 'criteria.', 'effort', 'appointed', 'standard', 'must', 'distance', 'keeping', 'handling', 'sitting.', 'developing', 'work', 'infectious', 'modified', 'acuity', 'preparation', 'oversee', 'near', 'actively', 'assays', 'evaluates', 'specialized', 'control', 'supervisor', 'reviews', 'characteristics', 'speech', 'heating', 'high', 'tissue', 'reports', 'education', 'technology', 'clearly', 'physical', 'containing', 'requirements', 'techs', 'calibration', 'provide', 'make', 'sitting', 'able', 'detail', 'note', 'application', 'complex', 'role', 'holding', 'test', 'performance', 'hazardous', 'development', 'meets', 'product', 'perception', 'generates', 'collaborative', 'normal', 'may', 'genotypic', 'reporting', 'different', 'lab', '3', 'hazarous', 'generated', 'moving', 'waste', 'data', 'lifting', 'exposure', 'known', 'understands', 'programs', 'considered', 'space', 'analysis', 'mcrl', 'responsibility', 'components', 'time', 'position', 'preventive', 'accidents', 'requires', 'meet']"
1829821659,Data Scientist,3.9,Credit Karma,"San Francisco, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=102452&s=58&guid=00000156816806ff8427fc9c8fa75fe6&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049894346&jobListingId=1829821659,
1907497204,"Global Investment Research, Data Scientist",3.7,Goldman Sachs,"New York, NY",https://www.glassdoor.com/partner/jobListing.htm?pos=909&ao=55774&s=58&guid=000001568163a34797a0e108a5d9aa41&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049606886&jobListingId=1907497204,"['help', 'produces', 'text', 'global', 'existing', 'scientist', 'identify', 'statistical', 'research', 'issues', 'industries', 'tables', 'solving', 'opportunities', 'signals', 'equity', 'finance', 'views', 'regional', 'indexing', 'preferred', 'unstructured', 'cutting', 'closely', 'affect', 'years', 'advanced', 'masters', 'identifying', 'skills', 'marry', 'companies', 'teams', 'large', 'communications', 'analytical', 'predictive', 'financial', 'methods', 'verbal', 'series', 'related', 'analytics', 'trends', 'computer', 'pivot', 'investment', 'techniques', 'scale', 'business', 'lead', 'broad', 'familiarity', 'continually', 'written', 'adapt', 'apply', 'public', 'multivariate', 'ability', 'degree', 'problems', 'processing', 'understanding', 'key', 'packages', 'modeling', 'strong', 'environment', 'language', 'warehousing', 'technical', 'economics', 'experience', '3+', 'range', 'software', 'economies.', 'functional', 'strategic', 'learning', 'new.', 'tools', 'languages', 'statistics', 'willingness', 'working', 'create', 'structured', 'fast', 'basic', 'analyze', 'markets', 'mining', 'link', 'manipulation', 'scale.', 'insights', 'applied', 'clients.', 'structures', 'science', 'work', 'concepts', 'aid', 'problem', 'balance', 'e.g.', 'sense', 'proven', 'minimum', 'expertise', 'simulations', 'information', 'specialization', 'machine', 'field', 'complex', 'mathematics', 'sets', 'qualifications', 'driven', 'data', 'natural', 'database', 'analysis', 'order', 'edge', 'solve', 'urgency', 'fundamental', 'time', 'visualizations', 'original', 'paced']"
1924003493,Data Scientist,3.5,Thomson Reuters Corporation,"Eagan, MN",https://www.glassdoor.com/partner/jobListing.htm?pos=524&ao=114116&s=58&guid=0000015681792a30826786243a47a34e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471051017444&jobListingId=1924003493,
1918244673,Director of Data Science,4.3,Movable Ink,"New York, NY",https://www.glassdoor.com/partner/jobListing.htm?pos=927&ao=126034&s=58&guid=000001568163a34797a0e108a5d9aa41&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049606935&jobListingId=1918244673,"['nosql', 'accurate', 'interactions.', 'terabytes', 'stewardship', 'scientist', 'using', 'years', 'access', 'solving', 'behind', 'signals', 'platform', 'complex', 'easy', 'setting', 'resources', 'real', 'designs', 'python', 'big', 'practice', 'scalable', 'preferred', 'tradeoffs', 'hands', 'world', 'unique', 'contextual', 'timely', 'masters', 'success', 'conceive', 'hive', 'teams', 'large', 'science', 'analytical', 'uncover', 'vision', 'predictive', 'e.g.', 'startup', 'related', 'roadmap', 'challenges', 'analytics', 'trends', 'computer', 'modeling.', 'extract', 'needs.', 'techniques', 'yearns', 'degree', 'tools', '+', 'integration', 'looking', '3', 'various', 'new', 'theory', 'power', 'tables', 'marketing', 'processing', 'deliver', 'story', 'scalability', 'understanding', 'highly', 'implementing', 'architects', 'put', 'packages', 'beginning', 'environment', 'noisy', 'partner', 'metrics', 'mathematics', 'warehousing', 'programming', 'experience', '3+', 'ensure', 'implement', 'facilitate', 'first', 'major', 'manage', 'dashboards', 'billions', 'dataset', 'visualization', 'learning', 'establish', 'stage', 'languages', 'use', 'statistics', 'leverage', 'working', 'monthly', 'leading', 'support', 'recruiting', 'governance', 'custom', 'needed', 'time', 'analyze', 'tell', 'mining', 'pipelines', 'champion', 'company', 'basic', 'known', 'technologies', 'insights', 'customer', 'language', 'solid', 'harnessed.', 'growth', 'prescriptive', 'practical', 'forecasting', 'computing', 'process', 'comfortable', 'ink', 'kpis', 'huge', 'develop', 'person', 'problems', 'cross', 'machine', 'field', 'responsibilities', 'internal', 'build', 'future.', 'ability', 'solve', 'channel', 'product', 'capture', 'models', 'dive', 'reporting', 'qualifications', 'movable', 'collection', 'phd', 'director', 'class', 'plus', 'sql', 'brands', 'utilize', 'interested', 'data', 'behavior.', 'effective', 'actionable', 'patterns', 'algorithms', 'agenda', 'sets', 'professional', 'hadoop', 'consumer']"
1860374380,Data Scientist - Maps POI,4.0,Apple,"Santa Clara, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=621&ao=135079&s=58&guid=00000156815d11a18eceee269c156702&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049176350&jobListingId=1860374380,
1877534604,Sr Data Scientist (1 junior one as well)-TW,Sr Data Scientist (1 junior one as well)-TW,Absolute Opportunities,"New York, NY",https://www.glassdoor.com/partner/jobListing.htm?pos=924&ao=50256&s=58&guid=000001568163a34797a0e108a5d9aa41&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049606928&jobListingId=1877534604,
1734602762,Full-Stack Data Scientist,Full-Stack Data Scientist,Mines.io,"San Francisco, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=818&ao=14295&s=58&guid=0000015681699236a03a4ce930be73de&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049995870&jobListingId=1734602762,
1886410723,Data Scientist,Data Scientist,Shuchi Rana Sandbox,"Menlo Park, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=1702&ao=4128&s=58&guid=0000015681876109865aed8d516a848b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471051949418&jobListingId=1886410723,"['core', 'software', 'develop', 'help', 'experiments.', 'experiment', 'advanced', 'designing', 'expected', 'engineers', 'deploying', 'define']"
1849761279,Principal / Senior Data Scientist,3.8,Workday,"San Francisco, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=110181&s=58&guid=00000156816806ff8427fc9c8fa75fe6&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cb=1471049894286&jobListingId=1849761279,
